6,4,pa2-debug-e-EM-nav.txt
  364.75,   493.38,   446.96
  391.17,   513.35,   408.32
  416.91,   532.96,   368.74
  399.13,   481.44,   463.56
  425.38,   501.16,   424.75
  450.94,   520.50,   385.10
  342.43,   459.70,   460.00
  366.43,   502.65,   445.03
  389.84,   545.12,   429.45
  368.80,   458.01,   490.62
  392.73,   500.76,   475.60
  416.00,   542.98,   459.93
  278.62,   448.76,   397.01
  273.07,   455.63,   348.76
  267.34,   462.48,   300.23
  286.97,   410.33,   390.20
  281.57,   417.37,   342.07
  276.00,   424.41,   293.75
  233.66,   436.96,   396.85
  185.30,   446.12,   382.07
  137.36,   456.76,   366.91
  246.13,   473.83,   384.94
  197.63,   482.70,   370.17
  149.40,   492.80,   355.07
