6,4,pa2-unknown-j-EM-nav.txt
  411.32,   531.34,   334.78
  420.28,   577.15,   355.58
  428.87,   623.02,   376.55
  437.61,   515.45,   359.66
  446.36,   561.26,   380.47
  455.45,   607.06,   401.56
  390.72,   480.33,   316.98
  391.84,   505.45,   273.66
  393.46,   530.32,   230.16
  429.81,   482.94,   318.58
  431.67,   507.90,   275.18
  433.65,   532.67,   231.53
  465.68,   530.26,   363.88
  435.71,   541.86,   326.47
  405.85,   553.32,   288.86
  482.17,   501.62,   340.06
  452.49,   513.49,   302.80
  422.63,   525.00,   265.26
  480.82,   536.08,   343.17
  477.38,   544.45,   293.21
  474.18,   552.85,   243.27
  517.76,   551.24,   341.80
  514.69,   559.61,   291.54
  511.51,   567.72,   241.25
