8, 8, 27, 125, pa2-debug-d-calreadings.txt
    8.04,     1.57, -1499.98
    7.24,     1.41, -1349.98
    9.17,   151.56, -1499.82
    8.36,   151.40, -1349.82
  158.04,     0.44, -1499.17
  157.23,     0.29, -1349.18
  159.16,   150.44, -1499.01
  158.36,   150.28, -1349.01
  107.47,   100.00, -1398.27
  111.15,    96.71, -1148.32
  106.79,   349.97, -1394.97
  110.47,   346.69, -1145.02
  357.44,   100.73, -1401.94
  361.12,    97.44, -1151.99
  356.76,   350.71, -1398.64
  360.44,   347.42, -1148.69
   99.23,    99.28,   101.07
  101.75,    97.79,   226.04
  104.27,    96.29,   351.00
   97.96,   224.27,   102.59
  100.48,   222.77,   227.56
  103.00,   221.28,   352.52
   96.69,   349.25,   104.11
   99.21,   347.76,   229.08
  101.73,   346.26,   354.04
  224.20,   100.58,    98.56
  226.72,    99.09,   223.53
  229.24,    97.59,   348.50
  222.93,   225.57,   100.09
  225.45,   224.07,   225.05
  227.97,   222.58,   350.02
  221.66,   350.55,   101.61
  224.18,   349.06,   226.57
  226.70,   347.56,   351.54
  349.17,   101.88,    96.06
  351.69,   100.39,   221.02
  354.21,    98.89,   345.99
  347.90,   226.87,    97.58
  350.42,   225.37,   222.54
  352.94,   223.88,   347.51
  346.63,   351.85,    99.10
  349.15,   350.36,   224.07
  351.67,   348.86,   349.03
   -4.84,   -13.31, -1499.93
   -4.35,   -11.98, -1349.94
   -5.75,   136.68, -1501.26
   -5.27,   138.01, -1351.27
  145.16,   -12.40, -1500.43
  145.64,   -11.07, -1350.43
  144.25,   137.59, -1501.75
  144.73,   138.92, -1351.76
   94.83,    90.82, -1276.19
   98.54,    92.19, -1026.22
   90.49,   340.78, -1277.49
   94.20,   342.15, -1027.52
  344.76,    95.13, -1279.92
  348.47,    96.50, -1029.95
  340.43,   345.09, -1281.22
  344.14,   346.46, -1031.25
   99.56,   101.54,   224.98
  101.01,   101.10,   349.97
  102.46,   100.67,   474.96
   98.15,   226.53,   225.43
   99.60,   226.09,   350.43
  101.05,   225.66,   475.42
   96.74,   351.52,   225.89
   98.19,   351.09,   350.88
   99.64,   350.65,   475.87
  224.54,   102.95,   223.54
  225.99,   102.52,   348.53
  227.44,   102.08,   473.52
  223.13,   227.94,   223.99
  224.58,   227.51,   348.98
  226.03,   227.07,   473.97
  221.73,   352.93,   224.44
  223.18,   352.50,   349.43
  224.63,   352.06,   474.42
  349.53,   104.36,   222.09
  350.98,   103.93,   347.08
  352.43,   103.49,   472.08
  348.12,   229.36,   222.55
  349.57,   228.92,   347.54
  351.02,   228.49,   472.53
  346.71,   354.35,   223.00
  348.16,   353.91,   347.99
  349.61,   353.48,   472.98
  -14.72,   -11.73, -1499.88
  -13.25,   -10.56, -1349.89
  -15.32,   138.26, -1501.05
  -13.85,   139.44, -1351.06
  135.27,   -11.14, -1501.36
  136.74,    -9.97, -1351.37
  134.67,   138.85, -1502.53
  136.14,   140.03, -1352.54
   87.58,    90.85, -1150.47
   95.32,    97.79,  -900.68
   91.13,   340.72, -1157.53
   98.87,   347.67,  -907.74
  337.44,    87.08, -1158.11
  345.17,    94.02,  -908.32
  340.99,   336.95, -1165.16
  348.73,   343.90,  -915.38
   99.26,    99.44,   351.19
  101.91,   101.93,   476.14
  104.57,   104.41,   601.09
  101.56,   224.40,   348.66
  104.22,   226.88,   473.61
  106.87,   229.37,   598.55
  103.86,   349.35,   346.12
  106.52,   351.84,   471.07
  109.17,   354.32,   596.02
  224.21,    97.09,   348.59
  226.86,    99.57,   473.53
  229.52,   102.06,   598.48
  226.51,   222.04,   346.05
  229.17,   224.53,   471.00
  231.82,   227.01,   595.95
  228.81,   347.00,   343.52
  231.47,   349.48,   468.46
  234.12,   351.97,   593.41
  349.16,    94.73,   345.98
  351.81,    97.22,   470.93
  354.47,    99.70,   595.87
  351.46,   219.69,   343.44
  354.12,   222.17,   468.39
  356.77,   224.66,   593.34
  353.77,   344.64,   340.91
  356.42,   347.13,   465.86
  359.07,   349.61,   590.81
    1.65,   -14.50, -1499.93
    1.48,   -13.05, -1349.94
    1.46,   135.49, -1501.38
    1.29,   136.94, -1351.39
  151.65,   -14.31, -1499.77
  151.48,   -12.86, -1349.77
  151.46,   135.69, -1501.22
  151.29,   137.14, -1351.22
  101.47,    89.18, -1025.25
   96.93,    90.24,  -775.30
  101.86,   339.17, -1026.31
   97.31,   340.23,  -776.35
  351.43,    88.81, -1020.70
  346.88,    89.87,  -770.75
  351.82,   338.81, -1021.76
  347.27,   339.87,  -771.80
  100.48,    98.95,   475.55
   98.34,    98.28,   600.53
   96.20,    97.60,   725.51
  100.83,   223.95,   476.23
   98.69,   223.28,   601.21
   96.55,   222.60,   726.19
  101.18,   348.95,   476.91
   99.04,   348.27,   601.89
   96.91,   347.60,   726.87
  225.46,    98.59,   477.68
  223.32,    97.91,   602.66
  221.18,    97.24,   727.64
  225.81,   223.59,   478.36
  223.67,   222.91,   603.34
  221.53,   222.24,   728.32
  226.16,   348.59,   479.05
  224.02,   347.91,   604.03
  221.89,   347.23,   729.01
  350.44,    98.23,   479.82
  348.30,    97.55,   604.80
  346.16,    96.87,   729.78
  350.79,   223.22,   480.50
  348.65,   222.55,   605.48
  346.52,   221.87,   730.46
  351.14,   348.22,   481.18
  349.01,   347.55,   606.16
  346.87,   346.87,   731.14
    9.87,   -13.68, -1499.91
    8.89,   -12.31, -1349.91
    8.82,   136.31, -1501.28
    7.83,   137.68, -1351.29
  159.87,   -12.61, -1498.93
  158.88,   -11.25, -1348.94
  158.81,   137.38, -1500.30
  157.83,   138.74, -1350.31
  104.82,    92.32,  -900.21
  105.44,    98.34,  -650.28
  105.48,   342.24,  -906.23
  106.11,   348.26,  -656.31
  354.82,    91.64,  -900.82
  355.44,    97.66,  -650.89
  355.48,   341.57,  -906.84
  356.10,   347.58,  -656.91
   99.60,    99.83,   600.00
  100.75,   101.69,   724.98
  101.89,   103.55,   849.96
  100.80,   224.81,   598.12
  101.94,   226.67,   723.11
  103.09,   228.53,   848.09
  101.99,   349.79,   596.25
  103.14,   351.65,   721.23
  104.29,   353.51,   846.21
  224.59,    98.61,   598.87
  225.73,   100.47,   723.85
  226.88,   102.34,   848.83
  225.78,   223.59,   597.00
  226.93,   225.45,   721.98
  228.08,   227.32,   846.96
  226.98,   348.57,   595.12
  228.13,   350.44,   720.10
  229.28,   352.30,   845.08
  349.58,    97.40,   597.74
  350.72,    99.26,   722.72
  351.87,   101.12,   847.70
  350.77,   222.38,   595.87
  351.92,   224.24,   720.85
  353.07,   226.10,   845.83
  351.97,   347.36,   593.99
  353.12,   349.22,   718.97
  354.26,   351.08,   843.96
    7.76,     9.06, -1499.95
    6.99,     8.15, -1349.96
    8.89,   159.05, -1499.04
    8.11,   158.14, -1349.05
  157.76,     7.93, -1499.18
  156.98,     7.02, -1349.19
  158.88,   157.92, -1498.27
  158.10,   157.02, -1348.28
  108.24,   231.87, -1396.81
  102.63,   231.80, -1146.87
  114.65,   481.79, -1396.60
  109.04,   481.72, -1146.66
