6,6,pa2-debug-b-em-fiducialss.txt
  338.51,   461.38,   468.03
  367.98,   493.98,   443.31
  396.10,   527.23,   419.48
  346.72,   434.13,   439.37
  375.27,   466.93,   415.65
  404.59,   499.17,   391.09
  376.53,   424.02,   435.53
  405.60,   411.13,   474.06
  435.00,   398.08,   512.47
  396.94,   399.43,   411.30
  426.18,   386.57,   450.11
  454.94,   373.82,   488.87
  403.43,   401.16,   350.91
  379.13,   430.38,   382.85
  355.41,   460.63,   415.10
  437.98,   411.31,   367.64
  413.96,   440.68,   399.33
  389.26,   470.81,   431.99
  478.07,   395.83,   356.96
  525.36,   381.45,   351.57
  573.15,   366.82,   345.88
  479.56,   388.52,   395.93
  526.93,   373.80,   390.91
  575.28,   359.87,   385.51
  312.19,   342.27,   382.73
  280.99,   353.22,   345.43
  250.54,   363.67,   307.47
  343.42,   347.61,   359.41
  312.09,   358.61,   321.27
  282.23,   369.00,   283.06
  381.14,   503.29,   261.18
  404.68,   536.42,   230.25
  426.89,   568.76,   200.81
  391.97,   525.65,   293.14
  415.00,   558.61,   261.99
  438.04,   590.74,   232.44
