6,4,pa2-debug-a-EM-nav.txt
  404.26,   437.49,   318.34
  433.78,   477.30,   324.93
  463.30,   517.11,   331.52
  423.24,   418.51,   347.99
  452.76,   458.32,   354.58
  482.28,   498.13,   361.18
  386.31,   455.95,   367.07
  417.30,   494.60,   373.85
  448.29,   533.25,   380.63
  416.79,   430.59,   372.29
  447.78,   469.24,   379.07
  478.77,   507.88,   385.85
  395.53,   497.23,   403.56
  428.39,   527.28,   426.31
  461.25,   557.32,   449.06
  414.37,   465.29,   418.53
  447.23,   495.33,   441.28
  480.10,   525.37,   464.03
  430.23,   445.70,   464.05
  467.36,   446.57,   497.53
  504.49,   447.44,   531.00
  455.59,   432.11,   436.27
  492.72,   432.98,   469.74
  529.86,   433.85,   503.22
