6, 12, pa1-debug-b-empivot.txt
  184.78,   228.25,   155.80
  189.29,   266.44,   123.84
  193.79,   304.63,    91.89
  220.50,   237.14,   171.46
  225.00,   275.33,   139.50
  229.51,   313.52,   107.54
  169.50,   205.87,   151.42
  141.55,   232.75,   119.85
  113.60,   259.62,    88.29
  170.87,   236.90,   176.63
  142.91,   263.77,   145.06
  114.96,   290.65,   113.50
  236.29,   224.88,   218.43
  281.75,   237.79,   234.77
  327.20,   250.71,   251.12
  250.89,   189.97,   205.43
  296.34,   202.89,   221.77
  341.79,   215.81,   238.12
  151.70,   175.37,   176.15
  109.21,   174.59,   149.81
   66.72,   173.81,   123.47
  159.59,   212.07,   162.34
  117.10,   211.29,   135.99
   74.61,   210.51,   109.65
  160.62,   220.24,   224.41
  137.39,   238.20,   264.88
  114.16,   256.17,   305.35
  189.19,   204.70,   247.70
  165.96,   222.67,   288.17
  142.73,   240.63,   328.64
  206.87,   213.74,   245.12
  232.08,   233.86,   283.34
  257.28,   253.97,   321.55
  239.80,   215.50,   222.48
  265.00,   235.61,   260.70
  290.21,   255.73,   298.91
  229.47,   236.59,   183.46
  271.47,   261.95,   173.85
  313.48,   287.32,   164.24
  250.82,   203.14,   188.50
  292.82,   228.51,   178.89
  334.83,   253.87,   169.29
  244.77,   191.37,   168.85
  294.18,   187.99,   161.91
  343.58,   184.60,   154.98
  250.30,   190.88,   208.46
  299.70,   187.49,   201.53
  349.10,   184.11,   194.59
  152.69,   214.46,   174.68
  120.71,   230.17,   139.61
   88.73,   245.88,   104.53
  179.62,   205.98,   146.34
  147.64,   221.70,   111.26
  115.65,   237.41,    76.19
  212.39,   237.97,   224.01
  233.46,   282.28,   233.65
  254.52,   326.59,   243.28
  226.01,   239.67,   186.44
  247.08,   283.98,   196.07
  268.14,   328.29,   205.71
  147.75,   213.51,   196.13
  110.80,   247.00,   199.71
   73.86,   280.50,   203.28
  174.63,   242.50,   202.19
  137.68,   276.00,   205.76
  100.73,   309.50,   209.33
  215.73,   218.78,   240.32
  248.41,   235.76,   274.14
  281.09,   252.74,   307.96
  245.90,   204.18,   218.49
  278.58,   221.16,   252.31
  311.26,   238.14,   286.13
