6, 12, pa1-debug-d-empivot.txt
  150.55,   184.96,   209.14
  101.17,   182.34,   201.71
   51.80,   179.71,   194.28
  154.28,   207.60,   176.38
  104.90,   204.97,   168.95
   55.53,   202.35,   161.51
  209.41,   252.19,   198.46
  231.93,   295.54,   187.83
  254.46,   338.90,   177.21
  239.23,   232.33,   180.67
  261.75,   275.69,   170.04
  284.28,   319.04,   159.42
  239.66,   234.44,   214.45
  280.88,   262.46,   210.48
  322.10,   290.48,   206.51
  246.36,   219.41,   177.99
  287.58,   247.44,   174.02
  328.80,   275.46,   170.05
  226.75,   231.73,   234.82
  245.51,   247.73,   278.32
  264.27,   263.74,   321.82
  214.34,   198.09,   252.55
  233.10,   214.09,   296.05
  251.86,   230.09,   339.55
  184.37,   227.25,   157.85
  173.77,   237.59,   110.09
  163.16,   247.92,    62.33
  198.01,   191.24,   147.02
  187.40,   201.57,    99.27
  176.80,   211.91,    51.51
  156.08,   186.97,   174.33
  113.31,   194.78,   149.65
   70.54,   202.60,   124.96
  161.94,   226.47,   176.68
  119.17,   234.28,   152.00
   76.40,   242.09,   127.31
  153.29,   219.23,   211.82
  107.89,   238.53,   203.72
   62.48,   257.82,   195.61
  159.46,   217.17,   172.35
  114.06,   236.47,   164.25
   68.65,   255.77,   156.14
  215.96,   195.42,   252.03
  236.52,   208.96,   295.55
  257.07,   222.51,   339.07
  228.72,   229.48,   235.40
  249.28,   243.03,   278.92
  269.83,   256.57,   322.44
  175.92,   246.12,   198.79
  162.81,   292.30,   212.75
  149.71,   338.49,   226.71
  201.44,   244.07,   229.52
  188.34,   290.26,   243.48
  175.23,   336.44,   257.44
  209.89,   242.89,   170.19
  234.37,   281.78,   150.49
  258.85,   320.67,   130.78
  242.64,   232.70,   190.78
  267.12,   271.59,   171.07
  291.60,   310.48,   151.37
  204.22,   252.56,   204.15
  222.79,   298.69,   199.00
  241.36,   344.83,   193.85
  236.50,   237.53,   185.93
  255.07,   283.66,   180.78
  273.64,   329.80,   175.63
  248.66,   217.95,   218.63
  298.14,   224.50,   221.67
  347.61,   231.06,   224.70
  253.86,   192.97,   187.83
  303.34,   199.53,   190.86
  352.81,   206.08,   193.90
